Platform,Platform Type,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,LMS Leads
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,ONLINE_MBA_SF_ASH_2,ONLINE_MBA_SF_ASH_2_CR2,208.43,6,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,ONLINE_MBA_SF_ASH_3,ONLINE_MBA_SF_ASH_3_CR1,213.27,6,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,ONLINE_MBA_SF_ASH_3,ONLINE_MBA_SF_ASH_3_CR2,105.83,6,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,CU_ONLINE_UG&PG_ASH_4,CU_ONLINE_UG&PG_ASH_4_CR1,178.08,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,CU_ONLINE_UG&PG_ASH_4,CU_ONLINE_UG&PG_ASH_4_CR2,145.75,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,Manipal_Online_UG&PG_SF,Manipal_Online_UG&PG_SF_CR1,188.47,0,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,AMITY_ONLINE_UG&PG_ASH_5,AMITY_ONLINE_UG&PG_ASH_5_CR1,140.61,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,AMITY_ONLINE_UG&PG_ASH_5,AMITY_ONLINE_UG&PG_ASH_5_CR2,160.94,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,Shoolini_Online_UG&PG_SF,Shoolini_Online_UG&PG_SF_CR1,57.94,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,Manipal_Online_UG&PG_SF,Manipal_Online_UG&PG_SF_CR2,117.75,0,4
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,Shoolini_Online_UG&PG_SF,Shoolini_Online_UG&PG_SF_CR2,257.6,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,Shoolini_Online_UG&PG_IF,Shoolini_Online_UG&PG_IF_CR1,18.35,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,Shoolini_Online_UG&PG_IF,Shoolini_Online_UG&PG_IF_CR2,234.63,2,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,AMITY_ONLINE_UG&PG_IF,AMITY_ONLINE_UG&PG_IF_CR1,208.97,6,3
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,AMITY_ONLINE_UG&PG_IF,AMITY_ONLINE_UG&PG_IF_CR2,22.47,0,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,ONLINE_MBA_IF,ONLINE_MBA_IF_3_CR1,247.78,7,6
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-06,ONLINE_MBA_IF,ONLINE_MBA_IF_3_CR2,26.24,1,6
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,IGNOU_ONLINE_DEGREE,IGNOU_ONLINE_Degree_CR1,245.06,6,7
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,92.73,6,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,CGC_BTECH_REGU_Rem_SF,CGC_BTECH_REGU_Rem_SF_AD_01,121.85,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Online_UG&PG_SF,Online_UG&PG_SF_CR1,70.32,6,3
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Online_BBA_SF_ASH_1,Online_BBA_SF_ASH_CR1,148.71,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Online_UG&PG_SF,Online_UG&PG_SF_CR2,69.45,6,3
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Online_UG_Video_SF,Online_UG_Video_SF_VD2,196.09,6,3
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,ONLINE_MBA_SF_ASH_2,ONLINE_MBA_SF_ASH_2_CR1,62.86,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Amity_Online_MBA_SF,Amity_Online_MBA_SF_CR1,142.47,3,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,ONLINE_MBA_SF_ASH_2,ONLINE_MBA_SF_ASH_2_CR2,55.38,3,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,ONLINE_MBA_SF_ASH_3,ONLINE_MBA_SF_ASH_3_CR1,14.39,3,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,ONLINE_MBA_SF_ASH_3,ONLINE_MBA_SF_ASH_3_CR2,42.53,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,CU_ONLINE_UG&PG_ASH_4,CU_ONLINE_UG&PG_ASH_4_CR1,68.96,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,CU_ONLINE_UG&PG_ASH_4,CU_ONLINE_UG&PG_ASH_4_CR2,68.7,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Manipal_Online_UG&PG_SF,Manipal_Online_UG&PG_SF_CR1,101.14,3,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,AMITY_ONLINE_UG&PG_ASH_5,AMITY_ONLINE_UG&PG_ASH_5_CR1,60.31,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,AMITY_ONLINE_UG&PG_ASH_5,AMITY_ONLINE_UG&PG_ASH_5_CR2,115.9,3,3
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Shoolini_Online_UG&PG_SF,Shoolini_Online_UG&PG_SF_CR1,20.54,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Manipal_Online_UG&PG_SF,Manipal_Online_UG&PG_SF_CR2,41.45,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Shoolini_Online_UG&PG_SF,Shoolini_Online_UG&PG_SF_CR2,87.82,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,Shoolini_Online_UG&PG_IF,Shoolini_Online_UG&PG_IF_CR2,107.7,2,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,AMITY_ONLINE_UG&PG_IF,AMITY_ONLINE_UG&PG_IF_CR1,33.8,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,AMITY_ONLINE_UG&PG_IF,AMITY_ONLINE_UG&PG_IF_CR2,13.73,1,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,ONLINE_MBA_IF,ONLINE_MBA_IF_3_CR1,149.85,4,3
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-07,ONLINE_MBA_IF,ONLINE_MBA_IF_3_CR2,94.79,0,1
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,IGNOU_ONLINE_DEGREE,IGNOU_ONLINE_Degree_CR1,633.92,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,354.35,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,Online_UG&PG_SF,Online_UG&PG_SF_CR1,232.16,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,Online_UG_Video_SF,Online_UG_Video_SF_VD2,254.92,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,ONLINE_MBA_SF_ASH_2,ONLINE_MBA_SF_ASH_2_CR1,217.7,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,Amity_Online_MBA_SF,Amity_Online_MBA_SF_CR1,186.01,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,ONLINE_MBA_SF_ASH_3,ONLINE_MBA_SF_ASH_3_CR2,244.92,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,CU_ONLINE_UG&PG_ASH_4,CU_ONLINE_UG&PG_ASH_4_CR2,295.64,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,Manipal_Online_UG&PG_SF,Manipal_Online_UG&PG_SF_CR1,230.3,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,AMITY_ONLINE_UG&PG_ASH_5,AMITY_ONLINE_UG&PG_ASH_5_CR1,191.42,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,AMITY_ONLINE_UG&PG_ASH_5,AMITY_ONLINE_UG&PG_ASH_5_CR2,82.5,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,Shoolini_Online_UG&PG_SF,Shoolini_Online_UG&PG_SF_CR1,293.61,0,0
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,Shoolini_Online_UG&PG_IF,Shoolini_Online_UG&PG_IF_CR2,258.0,3,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,AMITY_ONLINE_UG&PG_IF,AMITY_ONLINE_UG&PG_IF_CR1,246.8,3,2
Meta Ads,Lead Gen,FaceBook_DegreeFYD,2026-05-08,ONLINE_MBA_IF,ONLINE_MBA_IF_3_CR2,213.6,2,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},1287.04,23,15
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,2022.65,26,20
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,F_UA1_FEB_MBA_Aryan v1.4.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 4.1.2,0.0,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,F_UA1_FEB_MBA_Aryan_April_ V2,F_UA1_FEB_MBA_Aryan_April_ V2 (INT01) C02,532.57,2,2
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,F_UA1_FEB_MBA_Aryan_April_ V2,F_UA1_FEB_MBA_Aryan_April_ V1 (INT01) C03,125.45,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,F_UA1_FEB_MBA_Aryan_April_ V2,F_UA1_FEB_MBA_Aryan_April_ V1 (INT01) C04,23.89,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,379.81,6,19
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C02,183.98,15,19
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1(INT 01 ) C03,125.69,6,19
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-01,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,508.49,33,14
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},972.25,16,12
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,1569.01,20,15
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.4,0.51,0,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,1222.55,9,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C02,8.21,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1(INT 01 ) C03,58.28,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,695.18,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C01,0.14,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,88.7,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C03,13.61,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C01,32.33,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,0.78,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C03,17.87,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,159.9,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C02,0.61,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-02,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C03,88.24,6,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},1176.32,13,8
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,2218.71,39,21
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,F_UA1_FEB_MBA_Aryan_April_ V2,F_UA1_FEB_MBA_Aryan_April_ V2 (INT01) C02,0.0,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,1189.51,15,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C02,13.73,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1(INT 01 ) C03,0.23,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,436.33,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C01,71.35,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,138.93,3,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C03,10.45,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C01,66.8,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,291.02,9,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,475.17,3,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C02,38.93,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-03,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C03,39.05,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},1122.28,26,15
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,2326.54,28,16
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,1372.93,27,13
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1(INT 01 ) C03,0.75,0,12
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,680.61,6,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C01,11.31,0,9
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,82.59,0,9
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,934.06,33,10
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,212.87,6,9
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-04,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C03,45.13,0,9
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},1198.5,17,15
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,2429.25,26,18
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,1015.93,51,12
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C02,0.05,0,11
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,621.61,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,41.83,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,896.56,15,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,92.93,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C01,47.33,0,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C02,306.24,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C03,845.42,9,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-05,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C04,352.68,0,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},1107.78,9,9
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,2381.03,25,16
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,F_UA1_FEB_MBA_Aryan_April_ V2,F_UA1_FEB_MBA_Aryan_April_ V2 (INT01) C02,0.0,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,1027.86,24,9
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,724.71,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C01,3.67,0,7
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,11.69,3,7
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,999.56,30,8
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C03,0.22,0,7
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,60.3,3,7
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C03,0.04,0,7
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C02,0.07,3,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-06,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C03,1317.13,33,2
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},1074.71,19,19
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,2349.49,29,28
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.4,0.3,0,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,822.76,21,18
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,657.14,0,0
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,20.63,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C03,1.97,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,851.44,15,11
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C03,11.52,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,31.51,3,6
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C02,4.29,0,5
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C01,3.59,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C02,0.21,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C03,779.57,24,12
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-07,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C04,27.48,0,3
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},911.56,10,7
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,1916.98,16,13
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C01,726.66,6,4
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1 (INT 01) C02,0.38,0,4
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V1,UA_MBA_Website_Leads V1(INT 01 ) C03,0.01,0,4
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V2,UA_MBA_Website_Leads V2 (INT 01) C01,167.65,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C02,22.12,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 01) C03,1.32,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C01,1.69,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C02,805.32,3,2
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 02) C03,32.68,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C01,16.51,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V3,UA_MBA_Website_Leads V3 (INT 03) C03,0.09,0,1
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C02,4.83,0,2
Meta Ads,Lead Gen,FaceBook_University_Admit,2026-05-08,UA_MBA_Website_Leads V4,UA_MBA_Website_Leads V4 (INT 01) C03,672.78,12,2
